name,last_commit,versions,n_notebook,n_notebook_parsed,n_python_file,n_python_file_parsed,import_counts,function_counts,contains_python_2,extracted_version,lockfile,has_version,has_imports,use_imports,include,user,repo,content,p_notebook_parsed,p_python_file_parsed,duplicated_repo
bonilhamusclab-projects/behav_connectome_prediction,2016-08-30,[],3,2,0,0,{'plotting': 2},{},True,n/a,n/a,False,True,False,True,bonilhamusclab-projects,behav_connectome_prediction,notebook,0.6666666666666666,n/a,False
ryan-hogan16/CNN,2021-04-28,"[{'file': 'requirements.txt', 'version': 'nilearn~=0.7.0\n', 'extracted_version': '0.7.0'}]",0,0,1,1,{'plotting': 1},{'plot_stat_map': 1},False,0.7.0,requirements.txt,True,True,True,True,ryan-hogan16,CNN,python,n/a,1.0,False
clayspacelab/popeye_model_fit,2025-03-12,[],3,3,4,4,{'plotting': 7},{'plot_anat': 1},False,n/a,n/a,False,True,True,True,clayspacelab,popeye_model_fit,mixed,1.0,1.0,False
qianglisinoeusa/myowncode,2017-12-15,[],2,1,25,23,"{'datasets': 12, 'image': 23, 'plotting': 16, 'masking': 9, 'input_data': 16, 'connectome': 4, 'decoding': 1, 'regions': 1}","{'fetch_haxby': 6, 'mean_img': 3, 'plot_anat': 1, 'show': 14, 'compute_epi_mask': 4, 'apply_mask': 2, 'fetch_atlas_harvard_oxford': 4, 'resample_to_img': 5, 'NiftiLabelsMasker': 4, 'ConnectivityMeasure': 4, 'plot_roi': 18, 'NiftiMasker': 10, 'plot_stat_map': 7, 'load_img': 7, 'fetch_surf_fsaverage5': 1, 'plot_glass_brain': 1, 'threshold_img': 3, 'index_img': 5, 'NiftiSpheresMasker': 1, 'compute_background_mask': 3, 'new_img_like': 1, 'plot_img': 1, 'connected_regions': 1, 'plot_prob_atlas': 1, 'fetch_atlas_msdl': 1, 'NiftiMapsMasker': 1, 'plot_connectome': 1}",False,n/a,n/a,False,True,True,True,qianglisinoeusa,myowncode,mixed,0.5,0.92,False
jihoonkim2100/nnpp,2022-02-08,[],1,1,1,1,"{'image': 2, 'input_data': 2, 'plotting': 2}","{'reorder_img': 2, 'NiftiMasker': 2, 'plot_anat': 2}",False,n/a,n/a,False,True,True,True,jihoonkim2100,nnpp,mixed,1.0,1.0,False
Catosine/CytoBrain,2023-05-30,"[{'file': 'requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'environment.yml', 'version': '  - nilearn=0.10.0=pyhd8ed1ab_0\n', 'extracted_version': '0.10.0'}]",0,0,0,0,{},{},False,0.10.0,environment.yml,True,False,False,True,Catosine,CytoBrain,mixed,n/a,n/a,False
shreyaspadhy/easyhcp,2018-08-16,"[{'file': 'requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'setup.py', 'version': None, 'extracted_version': None}, {'file': 'setup.cfg', 'version': None, 'extracted_version': None}]",1,1,0,0,{'plotting': 1},{'plot_stat_map': 1},False,n/a,n/a,False,True,True,True,shreyaspadhy,easyhcp,notebook,1.0,n/a,False
DSI-Capstone-FS9/ABCD-MRI,2019-12-25,[],11,9,0,0,"{'plotting': 9, 'image': 3}","{'image': 25, 'nilearn': 29, 'plot_anat': 14, 'show': 17, 'plot_epi': 1, 'plot_img': 2}",False,n/a,n/a,False,True,True,True,DSI-Capstone-FS9,ABCD-MRI,notebook,0.8181818181818182,n/a,False
danjgale/surfplot,2024-08-18,"[{'file': 'requirements.txt', 'version': 'nilearn>=0.7.0\n', 'extracted_version': '0.7.0'}, {'file': 'setup.py', 'version': None, 'extracted_version': None}]",2,0,4,1,"{'datasets': 1, 'plotting': 1}","{'fetch_neurovault_ids': 1, '_cmap_d': 1}",False,0.7.0,requirements.txt,True,True,True,True,danjgale,surfplot,python,0.0,0.25,False
danjgale/psyc-917,2025-01-02,"[{'file': 'requirements.txt', 'version': 'nilearn>=0.11.0\n', 'extracted_version': '0.11.0'}]",11,10,0,0,"{'maskers': 4, 'plotting': 9, 'image': 6, 'glm': 3, 'datasets': 2, 'connectome': 1, 'reporting': 1, 'input_data': 1}","{'plot_roi': 6, 'NiftiMasker': 3, 'resample_to_img': 3, 'MultiNiftiMasker': 2, 'smooth_img': 1, 'index_img': 4, 'plot_anat': 5, 'FirstLevelModel': 2, 'plot_design_matrix': 1, 'view_img': 8, 'fetch_atlas_schaefer_2018': 2, 'NiftiLabelsMasker': 1, 'ConnectivityMeasure': 1, 'plot_matrix': 12, 'math_img': 1, 'SecondLevelModel': 1, 'plot_contrast_matrix': 1, 'threshold_stats_img': 4, 'plot_stat_map': 1, 'get_clusters_table': 1, 'clean_img': 3}",False,0.11.0,requirements.txt,True,True,True,True,danjgale,psyc-917,notebook,0.9090909090909091,n/a,False
danjgale/voxelwise,2020-06-04,"[{'file': 'setup.py', 'version': 'nilearn>=0.5.0', 'extracted_version': '0.5.0'}]",0,0,3,2,"{'image': 1, '_utils': 1, 'input_data': 1}","{'check_niimg': 1, 'math_img': 1, 'concat_imgs': 3, 'MultiNiftiMasker': 1}",False,0.5.0,setup.py,True,True,True,True,danjgale,voxelwise,python,n/a,0.6666666666666666,False
ZviBaratz/brainprint,2023-01-27,"[{'file': 'pyproject.toml', 'version': None, 'extracted_version': None}, {'file': 'setup.cfg', 'version': '0.0.0', 'extracted_version': '0.0.0'}]",1,1,3,3,"{'datasets': 5, 'plotting': 2, 'image': 1}","{'fetch_atlas_surf_destrieux': 2, 'fetch_surf_fsaverage': 2, 'view_surf': 2, 'fetch_atlas_destrieux_2009': 2, 'load_mni152_template': 1, 'resample_to_img': 1}",False,0.0.0,setup.cfg,True,True,True,True,ZviBaratz,brainprint,mixed,1.0,1.0,False
ZviBaratz/brain_profile,2019-01-20,"[{'file': 'Pipfile', 'version': 'nilearn = ""*""\n', 'extracted_version': '0.0.0'}, {'file': 'Pipfile.lock', 'version': '        ""nilearn"": {\n', 'extracted_version': '0.0.0'}]",0,0,0,0,{},{},False,0.0.0,several_lockfile_detected,True,False,False,True,ZviBaratz,brain_profile,mixed,n/a,n/a,False
Tubbz-alt/neural-enhancer,2019-09-13,"[{'file': 'requirements.txt', 'version': 'nilearn==0.5.2\n', 'extracted_version': '0.5.2'}]",0,0,0,0,{},{},False,0.5.2,requirements.txt,True,False,False,True,Tubbz-alt,neural-enhancer,mixed,n/a,n/a,False
rajasg/asd_project,2021-05-03,"[{'file': 'requirements.txt', 'version': 'nilearn', 'extracted_version': '0.0.0'}]",1,1,0,0,"{'datasets': 1, 'plotting': 1, 'masking': 1, 'image': 1, 'decomposition': 1, 'connectome': 1, 'input_data': 1, 'regions': 1}","{'nilearn': 13, 'find_probabilistic_atlas_cut_coords': 1, 'plot_connectome': 2}",False,0.0.0,requirements.txt,True,True,True,True,rajasg,asd_project,notebook,1.0,n/a,False
zhenfu-wen01/sleep_loss_signature,2025-02-13,[],5,5,0,0,"{'connectome': 5, 'plotting': 5, 'image': 3, 'input_data': 1}","{'vec_to_sym_matrix': 6, 'NiftiLabelsMasker': 1}",False,n/a,n/a,False,True,True,True,zhenfu-wen01,sleep_loss_signature,notebook,1.0,n/a,False
u-brite/ImageNomeR,2022-08-11,"[{'file': 'setup.py', 'version': None, 'extracted_version': None}]",2,2,0,0,"{'image': 2, 'plotting': 1}","{'load_img': 4, 'index_img': 4, 'iter_img': 1, 'plot_stat_map': 4, 'resample_to_img': 3, 'math_img': 3}",False,n/a,n/a,False,True,True,True,u-brite,ImageNomeR,notebook,1.0,n/a,False
matthewmiglio/pdf2readable,2024-08-05,"[{'file': 'pyproject.toml', 'version': None, 'extracted_version': None}, {'file': 'poetry.lock', 'version': 'all = [""GitPython"", ""black"", ""codecov"", ""coverage (<5)"", ""datalad"", ""dipy"", ""duecredit"", ""fuzzywuzzy"", ""ipython"", ""matplotlib"", ""nbsphinx"", ""nilearn"", ""nipy"", ""nitime"", ""paramiko"", ""psutil (>=5.0)"", ""pybids (>=0.7.0)"", ""pytest"", ""pytest-cov"", ""pytest-doctestplus"", ""pytest-env"", ""pytest-timeout"", ""sphinx"", ""sphinx (>=2.1.2)"", ""sphinx-argparse"", ""sphinxcontrib-apidoc"", ""xvfbwrapper""]\n', 'extracted_version': '0.0.0'}]",0,0,0,0,{},{},False,0.0.0,poetry.lock,True,False,False,True,matthewmiglio,pdf2readable,mixed,n/a,n/a,False
Transconnectome/TVB,2022-09-25,[],3,2,0,0,"{'plotting': 1, 'datasets': 1, 'input_data': 1}","{'plot_matrix': 1, 'fetch_development_fmri': 1, 'fetch_atlas_harvard_oxford': 1, 'NiftiLabelsMasker': 3}",False,n/a,n/a,False,True,True,True,Transconnectome,TVB,notebook,0.6666666666666666,n/a,False
Transconnectome/divfreqBERT,2024-08-20,"[{'file': 'requirements.txt', 'version': 'nilearn==0.10.2\n', 'extracted_version': '0.10.2'}]",1,1,2,2,"{'plotting': 1, 'input_data': 2}","{'find_parcellation_cut_coords': 1, 'view_connectome': 3, 'NiftiLabelsMasker': 2}",False,0.10.2,requirements.txt,True,True,True,True,Transconnectome,divfreqBERT,mixed,1.0,1.0,False
Transconnectome/MBBN,2025-03-05,"[{'file': 'requirements.txt', 'version': 'nilearn==0.10.2\n', 'extracted_version': '0.10.2'}]",4,2,2,2,"{'plotting': 2, 'image': 1, 'input_data': 2}","{'plot_roi': 2, 'resample_img': 1, 'find_parcellation_cut_coords': 1, 'view_connectome': 1, 'NiftiLabelsMasker': 2}",False,0.10.2,requirements.txt,True,True,True,True,Transconnectome,MBBN,mixed,0.5,1.0,False
LauraMoraB/BrainTumorSegmentation,2021-11-01,"[{'file': 'requirements.txt', 'version': 'nilearn==0.6.0\n', 'extracted_version': '0.6.0'}, {'file': 'setup.py', 'version': None, 'extracted_version': None}]",0,0,1,1,{'plotting': 1},{'plot_anat': 1},False,0.6.0,requirements.txt,True,True,True,True,LauraMoraB,BrainTumorSegmentation,python,n/a,1.0,False
sequana/pacbio_qc,2023-07-07,"[{'file': 'requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'sequana_pipelines/pacbio_qc/requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'setup.py', 'version': None, 'extracted_version': None}, {'file': 'setup.cfg', 'version': None, 'extracted_version': None}, {'file': 'environment.yml', 'version': None, 'extracted_version': None}]",0,0,1,0,{},{},False,n/a,n/a,False,False,False,False,sequana,pacbio_qc,mixed,n/a,0.0,False
sequana/sequana_sphinxext,2021-11-24,"[{'file': 'requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'setup.py', 'version': None, 'extracted_version': None}]",0,0,1,0,{},{},False,n/a,n/a,False,False,False,False,sequana,sequana_sphinxext,mixed,n/a,0.0,False
97aditi/CFAD,2021-07-12,"[{'file': 'environment.yml', 'version': '    - nilearn==0.6.2\n', 'extracted_version': '0.6.2'}]",0,0,2,1,"{'datasets': 1, 'input_data': 1}","{'fetch_haxby': 1, 'NiftiMasker': 1}",False,0.6.2,environment.yml,True,True,True,True,97aditi,CFAD,python,n/a,0.5,False
wangruosi/build_fmri-docker,2023-06-01,"[{'file': 'requirements.txt', 'version': 'nilearn\n', 'extracted_version': '0.0.0'}]",0,0,0,0,{},{},False,0.0.0,requirements.txt,True,False,False,True,wangruosi,build_fmri-docker,mixed,n/a,n/a,False
behinger/fmri_compareAtlas,2020-07-16,[],4,1,0,0,{'surface': 1},{},False,n/a,n/a,False,True,False,True,behinger,fmri_compareAtlas,notebook,0.25,n/a,False
ZitongLu1996/NeuroRA,2024-04-11,"[{'file': 'setup.py', 'version': 'nilearn', 'extracted_version': '0.0.0'}]",11,2,5,2,"{'datasets': 3, 'plotting': 3, 'image': 3, 'surface': 1}","{'fetch_haxby': 2, 'mean_img': 2, 'index_img': 2, 'plot_epi': 4, 'show': 4, 'smooth_img': 2, 'plot_roi': 2, 'plot_stat_map': 3, 'plot_glass_brain': 2, 'fetch_surf_fsaverage': 1, 'vol_to_surf': 2, 'plot_surf_stat_map': 8}",False,0.0.0,setup.py,True,True,True,True,ZitongLu1996,NeuroRA,mixed,0.18181818181818182,0.4,True
gmoharram/vertebra-labeling,2025-02-09,"[{'file': 'requirements.txt', 'version': 'nilearn==0.10.2\n', 'extracted_version': '0.10.2'}, {'file': 'evaluation/panoptica/requirements.txt', 'version': None, 'extracted_version': None}]",0,0,1,1,{'image': 1},{'resample_img': 1},False,0.10.2,requirements.txt,True,True,True,True,gmoharram,vertebra-labeling,python,n/a,1.0,False
goghfan/DDNet,2023-11-25,"[{'file': 'requirements.txt', 'version': 'nilearn==0.10.0\n', 'extracted_version': '0.10.0'}]",0,0,2,2,{'image': 2},"{'load_img': 2, 'resample_to_img': 1}",False,0.10.0,requirements.txt,True,True,True,True,goghfan,DDNet,python,n/a,1.0,False
orenpapers/Reward_Predictability_Paper,2023-06-03,"[{'file': 'setup.py', 'version': None, 'extracted_version': None}]",6,5,3,1,"{'plotting': 12, 'datasets': 12, 'surface': 3, 'decoding': 1, 'image': 6, 'input_data': 2}","{'fetch_surf_fsaverage': 4, 'load_surf_mesh': 3, 'plot_img_on_surf': 3, 'show': 12, 'plot_stat_map': 9, 'MNI152_FILE_PATH': 8, 'SearchLight': 2, 'fetch_haxby': 3, 'load_img': 1, 'get_data': 2, 'new_img_like': 3, 'load_mni152_brain_mask': 2, 'index_img': 1, 'NiftiMasker': 2, 'mean_img': 1, 'plot_img': 1, 'view_img': 1, 'view_img_on_surf': 2, 'fetch_neurovault_motor_task': 2, 'vol_to_surf': 2, 'plot_surf_stat_map': 4, 'math_img': 5, 'fetch_atlas_harvard_oxford': 1, 'signal': 1, 'nilearn': 1}",False,n/a,n/a,False,True,True,True,orenpapers,Reward_Predictability_Paper,mixed,0.8333333333333334,0.3333333333333333,False
prosardar/skillfactory_rds,2021-11-09,"[{'file': 'ford vs ferrari/requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'project 8/microservice/requirements.txt', 'version': 'nilearn==0.6.2\n', 'extracted_version': '0.6.2'}, {'file': 'project 8/microservice/model/requirements.txt', 'version': None, 'extracted_version': None}]",0,0,0,0,{},{},False,0.6.2,requirements.txt,True,False,False,True,prosardar,skillfactory_rds,mixed,n/a,n/a,True
vkurth14/Brain-regions-associated-with-happiness,2024-11-27,[],1,1,0,0,"{'plotting': 1, 'image': 1}","{'load_img': 2, 'plot_stat_map': 1}",False,n/a,n/a,False,True,True,True,vkurth14,Brain-regions-associated-with-happiness,notebook,1.0,n/a,False
Katterrina/fimuni_thesis,2024-06-14,"[{'file': 'requirements.txt', 'version': 'nilearn==0.10.2\n', 'extracted_version': '0.10.2'}, {'file': 'setup.py', 'version': None, 'extracted_version': None}]",6,6,0,0,{'plotting': 6},"{'view_connectome': 5, 'plot_roi': 1, 'plot_img': 4, 'view_markers': 2, 'plot_connectome': 1}",False,0.10.2,requirements.txt,True,True,True,True,Katterrina,fimuni_thesis,notebook,1.0,n/a,False
drewwint/MUD_study,2024-08-12,[],0,0,2,2,"{'image': 2, 'plotting': 1, 'glm': 1}","{'nilearn': 8, 'FirstLevelModel': 1}",False,n/a,n/a,False,True,True,True,drewwint,MUD_study,python,n/a,1.0,False
batmanlab/HA-GAN,2025-01-04,"[{'file': 'environment.yml', 'version': '  - nilearn=0.9.1=pyhd8ed1ab_0\n', 'extracted_version': '0.9.1'}]",0,0,1,1,{'plotting': 1},{'plot_img': 3},False,0.9.1,environment.yml,True,True,True,True,batmanlab,HA-GAN,python,n/a,1.0,False
chrisfoulon/lesseg_unet,2025-02-02,"[{'file': 'requirements.txt', 'version': 'nilearn>=0.9.0\n', 'extracted_version': '0.9.0'}, {'file': 'setup.py', 'version': 'nilearn>=0.9.0', 'extracted_version': '0.9.0'}, {'file': 'lesseg_unet/environment.yml', 'version': '  - nilearn==0.9.0\n', 'extracted_version': '0.9.0'}]",1,1,4,3,"{'image': 2, 'plotting': 2, 'regions': 1}","{'smooth_img': 2, 'plot_anat': 2, 'connected_regions': 1, 'plot_stat_map': 4}",False,0.9.0,several_lockfile_detected,True,True,True,True,chrisfoulon,lesseg_unet,mixed,1.0,0.75,False
chrisfoulon/BCBlib,2024-08-22,"[{'file': 'setup.py', 'version': 'nilearn', 'extracted_version': '0.0.0'}]",1,1,5,4,"{'plotting': 3, 'image': 4, 'regions': 1, 'masking': 1}","{'plot_stat_map': 2, 'concat_imgs': 1, 'resample_to_img': 1, 'math_img': 4, 'plot_roi': 2, 'connected_regions': 2, 'resample_img': 1, 'load_img': 2, 'compute_multi_background_mask': 1, 'nilearn': 2, 'threshold_img': 1, 'intersect_masks': 1}",False,0.0.0,setup.py,True,True,True,True,chrisfoulon,BCBlib,mixed,1.0,0.8,False
bilgelm/neurosynth-web,2024-02-15,"[{'file': 'requirements.txt', 'version': 'nilearn==0.5.2\n', 'extracted_version': '0.5.2'}, {'file': 'setup.py', 'version': None, 'extracted_version': None}]",0,0,1,1,{'image': 1},{'resample_img': 1},False,0.5.2,requirements.txt,True,True,True,True,bilgelm,neurosynth-web,python,n/a,1.0,True
bilgelm/dynamicpet,2025-03-20,"[{'file': 'pyproject.toml', 'version': None, 'extracted_version': None}, {'file': 'poetry.lock', 'version': 'name = ""nilearn""\n', 'extracted_version': '0.0.0'}]",4,0,5,0,{},{},False,0.0.0,poetry.lock,True,False,False,True,bilgelm,dynamicpet,mixed,0.0,0.0,False
bilgelm/siibra-python,2025-03-27,"[{'file': 'requirements.txt', 'version': 'nilearn\n', 'extracted_version': '0.0.0'}, {'file': 'config_schema/requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'setup.py', 'version': 'nilearn', 'extracted_version': '0.0.0'}]",0,0,25,22,"{'plotting': 18, 'image': 5}","{'plot_roi': 9, 'plot_stat_map': 2, 'view_img': 8, 'plot_connectome': 1, 'view_connectome': 1, 'view_img_on_surf': 1, 'plot_anat': 1, 'plot_img': 5, 'view_surf': 5, 'plot_glass_brain': 7, 'smooth_img': 1, 'math_img': 1, 'resample_img': 2, 'resample_to_img': 2, 'dataobj': 1, 'plot_matrix': 1, 'fetch': 1, 'space': 1}",False,0.0.0,several_lockfile_detected,True,True,True,True,bilgelm,siibra-python,python,n/a,0.88,True
bilgelm/bids-hcp,2023-07-20,"[{'file': 'pyproject.toml', 'version': None, 'extracted_version': None}, {'file': 'poetry.lock', 'version': None, 'extracted_version': None}]",0,0,0,0,{},{},False,n/a,n/a,False,False,False,False,bilgelm,bids-hcp,mixed,n/a,n/a,True
jakubkopal/bayesian_stroke,2024-04-18,[],6,6,0,0,"{'datasets': 13, 'image': 7, 'signal': 3, 'input_data': 5, 'plotting': 4, 'surface': 4}","{'fetch_atlas_harvard_oxford': 10, 'resample_to_img': 8, 'NiftiLabelsMasker': 2, 'load_img': 2, 'math_img': 4, 'mean_img': 1}",False,n/a,n/a,False,True,True,True,jakubkopal,bayesian_stroke,notebook,1.0,n/a,False
jakubkopal/CNV-convergence,2024-11-12,[],0,0,3,3,"{'datasets': 3, 'plotting': 1, 'input_data': 3}","{'fetch_surf_fsaverage': 1, 'fetch_atlas_schaefer_2018': 8, 'NiftiLabelsMasker': 5, 'plot_glass_brain': 1}",False,n/a,n/a,False,True,True,True,jakubkopal,CNV-convergence,python,n/a,1.0,False
ryraut/arousal_dynamics,2025-02-18,"[{'file': 'requirements.txt', 'version': 'nilearn\n', 'extracted_version': '0.0.0'}, {'file': 'environment.yml', 'version': '      - nilearn\n', 'extracted_version': '0.0.0'}]",2,2,0,0,{'plotting': 2},{'_cmap_d': 2},False,0.0.0,several_lockfile_detected,True,True,True,True,ryraut,arousal_dynamics,notebook,1.0,n/a,False
mayajas/prf-workflow,2024-09-18,"[{'file': 'requirements.txt', 'version': 'nilearn\n', 'extracted_version': '0.0.0'}, {'file': 'setup.py', 'version': None, 'extracted_version': None}]",0,0,1,1,"{'surface': 1, 'signal': 1}","{'load_surf_mesh': 2, 'clean': 3}",False,0.0.0,requirements.txt,True,True,True,True,mayajas,prf-workflow,python,n/a,1.0,False
jdammers/jumeg,2023-04-14,"[{'file': 'setup.py', 'version': None, 'extracted_version': None}]",0,0,6,6,"{'plotting': 10, 'image': 1, '_utils': 5}","{'plot_connectome': 5, 'show': 1, '_MNI152Template': 1, 'plot_stat_map': 2, 'index_img': 4, '_load_anat': 2, 'check_niimg_4d': 2, '_get_colorbar_and_data_ranges': 2, '_safe_get_data': 2, 'check_niimg_3d': 2, '_plot_img_with_bg': 2}",False,n/a,n/a,False,True,True,True,jdammers,jumeg,python,n/a,1.0,False
cnsimmons/ptoc,2025-04-04,"[{'file': 'unsorted_or_tobedeleted/environment.yml', 'version': '  - nilearn=0.10.0=pyhd8ed1ab_0\n', 'extracted_version': '0.10.0'}]",51,47,52,51,"{'image': 163, 'input_data': 54, 'plotting': 161, 'datasets': 144, 'glm': 45, 'masking': 16, 'maskers': 55, 'connectome': 11, 'surface': 4, 'decoding': 2}","{'load_img': 259, 'plot_glass_brain': 94, 'load_mni152_brain_mask': 22, 'plot_anat': 17, 'load_mni152_template': 19, 'NiftiMasker': 30, 'second_level': 2, 'math_img': 58, 'threshold_stats_img': 6, 'plot_stat_map': 62, 'concat_imgs': 17, 'first_level': 9, 'resample_to_img': 21, 'mean_img': 50, 'threshold_img': 17, 'view_img': 22, 'clean_img': 24, 'index_img': 2, 'plot_roi': 59, 'fetch_development_fmri': 2, 'NiftiSpheresMasker': 35, 'compute_epi_mask': 12, 'fetch_atlas_msdl': 11, 'plot_prob_atlas': 1, 'show': 4, 'fetch_atlas_schaefer_2018': 46, 'cm': 6, 'NiftiLabelsMasker': 23, 'ConnectivityMeasure': 8, 'plot_matrix': 10, 'plot_connectome': 27, 'view_connectome': 6, 'plot_epi': 1, 'GroupSparseCovarianceCV': 3, 'find_parcellation_cut_coords': 18, 'NiftiMapsMasker': 2, 'coord_transform': 6, 'new_img_like': 10, 'compute_regressor': 24, 'view_img_on_surf': 4, 'get_data': 44, 'resample_img': 3, 'fetch_surf_fsaverage': 3, 'vol_to_surf': 4, 'plot_surf_stat_map': 4, 'plot_img_on_surf': 1, 'find_xyz_cut_coords': 3, 'binarize_img': 4, 'apply_mask': 3, 'SearchLight': 2}",False,0.10.0,environment.yml,True,True,True,True,cnsimmons,ptoc,mixed,0.9215686274509803,0.9807692307692307,False
rxxxxxxb/neuroimaging-preprocessing,2025-02-12,[],1,0,0,0,{},{},False,n/a,n/a,False,False,False,False,rxxxxxxb,neuroimaging-preprocessing,mixed,0.0,n/a,False
rxxxxxxb/nnunet-docker-env,2025-02-18,"[{'file': 'requirements.txt', 'version': 'nilearn==0.11.0\n', 'extracted_version': '0.11.0'}]",0,0,0,0,{},{},False,0.11.0,requirements.txt,True,False,False,True,rxxxxxxb,nnunet-docker-env,mixed,n/a,n/a,False
fmorfini/publications,2025-03-09,[],1,1,0,0,{'plotting': 1},{'plot_roi': 2},False,n/a,n/a,False,True,True,True,fmorfini,publications,notebook,1.0,n/a,False
Rimkomatic/Web-Service-Classification-using-CNN,2025-04-04,"[{'file': 'requirements.txt', 'version': 'nilearn==0.10.4\n', 'extracted_version': '0.10.4'}]",0,0,0,0,{},{},False,0.10.4,requirements.txt,True,False,False,True,Rimkomatic,Web-Service-Classification-using-CNN,mixed,n/a,n/a,False
bcottman/NLP,2020-08-17,"[{'file': 'requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'docker/stage/requirements.txt', 'version': 'nilearn==0.5.0\n', 'extracted_version': '0.5.0'}, {'file': 'docker/test/requirements.txt', 'version': 'nilearn==0.5.0\n', 'extracted_version': '0.5.0'}, {'file': 'docker/dev/requirements.txt', 'version': 'nilearn==0.5.0\n', 'extracted_version': '0.5.0'}, {'file': 'setup.py', 'version': None, 'extracted_version': None}, {'file': 'setup.cfg', 'version': None, 'extracted_version': None}]",1,0,0,0,{},{},False,0.5.0,requirements.txt,True,False,False,True,bcottman,NLP,mixed,0.0,n/a,False
YashPatel91/brats_2020_3DUnet,2022-11-01,[],2,0,0,0,{},{},False,n/a,n/a,False,False,False,False,YashPatel91,brats_2020_3DUnet,mixed,0.0,n/a,False
Aschukin1501/Oil-wells,2024-02-13,"[{'file': 'requirements.txt', 'version': 'nilearn==0.10.2\n', 'extracted_version': '0.10.2'}]",0,0,0,0,{},{},False,0.10.2,requirements.txt,True,False,False,True,Aschukin1501,Oil-wells,mixed,n/a,n/a,False
