name,object,n,extracted_version,content
neurohackademy/nh2020-curriculum,ConnectivityMeasure,13,several_versions_detected,mixed
neurohackademy/nh2020-curriculum,plot_matrix,11,several_versions_detected,mixed
neurohackademy/nh2020-curriculum,view_connectome,8,several_versions_detected,mixed
neurohackademy/nh2020-curriculum,plot_surf,7,several_versions_detected,mixed
neurohackademy/nh2020-curriculum,plot_roi,11,several_versions_detected,mixed
neurohackademy/nh2020-curriculum,NiftiLabelsMasker,3,several_versions_detected,mixed
neurohackademy/nh2020-curriculum,fetch_haxby,1,several_versions_detected,mixed
neurohackademy/nh2020-curriculum,NiftiMasker,2,several_versions_detected,mixed
neurohackademy/nh2020-curriculum,plot_stat_map,10,several_versions_detected,mixed
neurohackademy/nh2020-curriculum,show,1,several_versions_detected,mixed
neurohackademy/nh2020-curriculum,surface,2,several_versions_detected,mixed
neurohackademy/nh2020-curriculum,plot_surf_stat_map,10,several_versions_detected,mixed
neurohackademy/nh2020-curriculum,plot_surf_roi,2,several_versions_detected,mixed
neurohackademy/nh2020-curriculum,fetch_atlas_basc_multiscale_2015,1,several_versions_detected,mixed
neurohackademy/nh2020-curriculum,fetch_adhd,1,several_versions_detected,mixed
neurohackademy/nh2020-curriculum,fetch_atlas_yeo_2011,1,several_versions_detected,mixed
neurohackademy/nh2020-curriculum,DictLearning,1,several_versions_detected,mixed
neurohackademy/nh2020-curriculum,index_img,1,several_versions_detected,mixed
neurohackademy/nh2020-curriculum,new_img_like,1,several_versions_detected,mixed
neurohackademy/nh2021-curriculum,plot_stat_map,9,,mixed
neurohackademy/nh2021-curriculum,get_clusters_table,2,,mixed
neurohackademy/nh2021-curriculum,plot_roi,4,,mixed
neurohackademy/nh2021-curriculum,fetch_atlas_surf_destrieux,1,,mixed
neurohackademy/nh2021-curriculum,fetch_surf_fsaverage,1,,mixed
neurohackademy/nh2021-curriculum,view_surf,1,,mixed
neurohackademy/nh2021-curriculum,fetch_development_fmri,2,,mixed
neurohackademy/nh2021-curriculum,mean_img,1,,mixed
neurohackademy/nh2021-curriculum,view_img,1,,mixed
neurohackademy/nh2021-curriculum,fetch_atlas_msdl,2,,mixed
neurohackademy/nh2021-curriculum,plot_prob_atlas,1,,mixed
neurohackademy/nh2021-curriculum,NiftiMapsMasker,2,,mixed
neurohackademy/nh2021-curriculum,ConnectivityMeasure,5,,mixed
neurohackademy/nh2021-curriculum,plot_matrix,5,,mixed
neurohackademy/nh2021-curriculum,view_connectome,3,,mixed
neurohackademy/nh2021-curriculum,NiftiLabelsMasker,1,,mixed
neurohackademy/nh2021-curriculum,new_img_like,1,,mixed
joaommata/fMRI-Functional-Connectomes,plot_roi,1,0.9.0,notebook
joaommata/fMRI-Functional-Connectomes,view_img,1,0.9.0,notebook
joaommata/fMRI-Functional-Connectomes,NiftiLabelsMasker,1,0.9.0,notebook
arthurmensch/hcp_builder,_fetch_file,2,,python
arthurmensch/hcp_builder,check_niimg,1,,python
arthurmensch/hcp_builder,new_img_like,3,,python
arthurmensch/cogspaces,NiftiMasker,5,0.4.0,python
arthurmensch/cogspaces,find_xyz_cut_coords,1,0.4.0,python
arthurmensch/cogspaces,plot_stat_map,1,0.4.0,python
arthurmensch/cogspaces,plot_glass_brain,1,0.4.0,python
arthurmensch/cogspaces,fetch_surf_fsaverage5,2,0.4.0,python
arthurmensch/cogspaces,check_niimg,1,0.4.0,python
arthurmensch/cogspaces,iter_img,2,0.4.0,python
arthurmensch/cogspaces,load_surf_mesh,1,0.4.0,python
arthurmensch/cogspaces,vol_to_surf,1,0.4.0,python
arthurmensch/cogspaces,load_mni152_brain_mask,1,0.4.0,python
arthurmensch/cogspaces,math_img,2,0.4.0,python
arthurmensch/cogspaces,load_surf_data,1,0.4.0,python
arthurmensch/cogspaces,_fetch_file,2,0.4.0,python
arthurmensch/cogspaces,fetch_neurovault_ids,1,0.4.0,python
arthurmensch/cogspaces,_get_dataset_dir,3,0.4.0,python
arthurmensch/cogspaces,_fetch_files,3,0.4.0,python
arthurmensch/modl,check_niimg,7,0.4,python
arthurmensch/modl,plot_prob_atlas,1,0.4,python
arthurmensch/modl,plot_stat_map,1,0.4,python
arthurmensch/modl,index_img,1,0.4,python
arthurmensch/modl,MultiNiftiMasker,11,0.4,python
arthurmensch/modl,__init__,1,0.4,python
arthurmensch/modl,transform_single_imgs,3,0.4,python
arthurmensch/modl,transform_imgs,1,0.4,python
arthurmensch/modl,_basestring,4,0.4,python
arthurmensch/modl,check_embedded_nifti_masker,1,0.4,python
arthurmensch/modl,get_params,3,0.4,python
arthurmensch/modl,short_repr,1,0.4,python
arthurmensch/modl,_get_target_dtype,1,0.4,python
arthurmensch/modl,new_img_like,1,0.4,python
arthurmensch/modl,filter_and_mask,1,0.4,python
arthurmensch/modl,NiftiMasker,3,0.4,python
arthurmensch/modl,transform,1,0.4,python
arthurmensch/modl,CacheMixin,1,0.4,python
arthurmensch/modl,iter_img,1,0.4,python
arthurmensch/modl,fetch_adhd,1,0.4,python
arthurmensch/modl,_fetch_file,1,0.4,python
arthurmensch/modl,fetch_atlas_smith_2009,2,0.4,python
arthurmensch/deep-fmri,fetch_haxby,2,,mixed
arthurmensch/deep-fmri,mean_img,1,,mixed
arthurmensch/deep-fmri,smooth_img,3,,mixed
arthurmensch/deep-fmri,plot_epi,4,,mixed
arthurmensch/deep-fmri,check_niimg,3,,mixed
arthurmensch/deep-fmri,NiftiMasker,1,,mixed
arthurmensch/deep-fmri,index_img,1,,mixed
WoolierBrooks/DaTScan-Analysis,fetch_atlas_harvard_oxford,4,0.11.1,mixed
WoolierBrooks/DaTScan-Analysis,load_img,4,0.11.1,mixed
MIPLabCH/nigsp,plot_matrix,1,0.0.0,python
MIPLabCH/nigsp,find_parcellation_cut_coords,3,0.0.0,python
MIPLabCH/nigsp,plot_markers,1,0.0.0,python
MIPLabCH/nigsp,red_transparent_full_alpha_range,1,0.0.0,python
MIPLabCH/nigsp,cm,1,0.0.0,python
MIPLabCH/nigsp,plot_connectome,1,0.0.0,python
thavlik/machine-learning-portfolio,image,15,0.0.0,python
thavlik/machine-learning-portfolio,plot_stat_map,3,0.0.0,python
thavlik/machine-learning-portfolio,plot_prob_atlas,3,0.0.0,python
thavlik/machine-learning-portfolio,show,1,0.0.0,python
zhangyu2ustc/GCN_fmri_decoding,ConnectivityMeasure,4,,python
zhangyu2ustc/fugw-simulator,fetch_surf_fsaverage,1,0.0.0,python
zhangyu2ustc/fugw-simulator,load_surf_mesh,3,0.0.0,python
zhangyu2ustc/fugw-simulator,plot_surf_stat_map,1,0.0.0,python
zhangyu2ustc/benchmark_cnn_fmri,index_img,18,0.4.0,python
zhangyu2ustc/benchmark_cnn_fmri,resample_img,13,0.4.0,python
zhangyu2ustc/biomarkers,NiftiLabelsMasker,2,0.0.0,python
zhangyu2ustc/biomarkers,fetch_atlas_aal,1,0.0.0,python
zhangyu2ustc/biomarkers,apply_mask,8,0.0.0,python
zhangyu2ustc/biomarkers,NiftiSpheresMasker,2,0.0.0,python
zhangyu2ustc/biomarkers,fetch_coords_power_2011,1,0.0.0,python
zhangyu2ustc/biomarkers,ConnectivityMeasure,2,0.0.0,python
zhangyu2ustc/biomarkers,unmask,1,0.0.0,python
zhangyu2ustc/biomarkers,clean,1,0.0.0,python
zhangyu2ustc/biomarkers,get_fdata,2,0.0.0,python
zhangyu2ustc/biomarkers,affine,2,0.0.0,python
zhangyu2ustc/biomarkers,header,2,0.0.0,python
zhangyu2ustc/biomarkers,clean_img,1,0.0.0,python
zhangyu2ustc/biomarkers,smooth_img,1,0.0.0,python
SeojinYoon/Seojin_commonTool,view_img,1,,mixed
SeojinYoon/Seojin_commonTool,plot_surf_roi,2,,mixed
SeojinYoon/Seojin_commonTool,resample_to_img,8,,mixed
SeojinYoon/Seojin_commonTool,masking,1,,mixed
SeojinYoon/Seojin_commonTool,math_img,4,,mixed
SeojinYoon/Seojin_commonTool,crop_img,1,,mixed
SeojinYoon/Seojin_commonTool,mean_img,3,,mixed
SeojinYoon/Seojin_commonTool,plot_roi,1,,mixed
SeojinYoon/Seojin_commonTool,concat_imgs,3,,mixed
SeojinYoon/Seojin_commonTool,plot_design_matrix,2,,mixed
SeojinYoon/Seojin_commonTool,decoding,1,,mixed
SeojinYoon/Seojin_commonTool,new_img_like,1,,mixed
eeg-to-fmri/eeg-to-fmri,compute_epi_mask,2,0.0.0,python
eeg-to-fmri/eeg-to-fmri,apply_mask,3,0.0.0,python
eeg-to-fmri/eeg-to-fmri,load_img,12,0.0.0,python
eeg-to-fmri/eeg-to-fmri,resample_img,3,0.0.0,python
eeg-to-fmri/eeg-to-fmri,concat_imgs,1,0.0.0,python
eeg-to-fmri/eeg-to-fmri,NiftiMasker,3,0.0.0,python
eeg-to-fmri/eeg-to-fmri,compute_multi_epi_mask,1,0.0.0,python
eeg-to-fmri/eeg-to-fmri,new_img_like,4,0.0.0,python
eeg-to-fmri/eeg-to-fmri,mean_img,1,0.0.0,python
eeg-to-fmri/eeg-to-fmri,smooth_img,2,0.0.0,python
eeg-to-fmri/eeg-to-fmri,threshold_img,1,0.0.0,python
eeg-to-fmri/eeg-to-fmri,unmask,1,0.0.0,python
eeg-to-fmri/eeg-to-fmri,check_niimg_3d,2,0.0.0,python
eeg-to-fmri/eeg-to-fmri,as_ndarray,1,0.0.0,python
eeg-to-fmri/eeg-to-fmri,_apply_mask_fmri,1,0.0.0,python
eeg-to-fmri/eeg-to-fmri,CanICA,1,0.0.0,python
eeg-to-fmri/eeg-to-fmri,index_img,2,0.0.0,python
eeg-to-fmri/eeg-to-fmri,view_img,1,0.0.0,python
falihgoz/Bargrain,load_img,2,,python
falihgoz/Bargrain,NiftiLabelsMasker,2,,python
falihgoz/Bargrain,ConnectivityMeasure,3,,python
falihgoz/Bargrain,fetch_atlas_harvard_oxford,1,,python
falihgoz/Bargrain,fetch_abide_pcp,1,,python
anudeepreddylingamolla/MRI-3D-RECONSTRUCTION,image,4,,mixed
anudeepreddylingamolla/MRI-3D-RECONSTRUCTION,plot_anat,2,,mixed
anudeepreddylingamolla/MRI-3D-RECONSTRUCTION,plot_epi,2,,mixed
anudeepreddylingamolla/MRI-3D-RECONSTRUCTION,plot_img,2,,mixed
anudeepreddylingamolla/MRI-3D-RECONSTRUCTION,plot_roi,2,,mixed
nih-fmrif/nhw_ipynb,plot_glass_brain,4,,mixed
nih-fmrif/mlt-external,plot_surf,1,,notebook
nih-fmrif/mlt-external,view_surf,1,,notebook
nih-fmrif/openneuro_search,load_img,1,0.9.1,notebook
nih-fmrif/contarg,resample_to_img,1,0.10.0,python
nih-fmrif/contarg,signal,2,0.10.0,python
nih-fmrif/contarg,load_confounds,2,0.10.0,python
nih-fmrif/contarg,plot_surf,2,0.10.0,python
trane293/brats2017-proj,check_niimg,2,0.4.1,python
trane293/brats2017-proj,new_img_like,1,0.4.1,python
trane293/brats2017-proj,reorder_img,1,0.4.1,python
trane293/brats2017-proj,resample_img,1,0.4.1,python
14thibea/deep_learning_ADNI,plot_anat,2,,python
ramp-kits/stroke_lesions,plot_roi,1,0.0.0,notebook
ramp-kits/autism,ConnectivityMeasure,5,0.8,mixed
ramp-kits/autism,check_niimg,1,0.8,mixed
ramp-kits/autism,NiftiLabelsMasker,2,0.8,mixed
ramp-kits/autism,index_img,1,0.8,mixed
ramp-kits/autism,NiftiMapsMasker,1,0.8,mixed
ramp-kits/autism,NiftiSpheresMasker,1,0.8,mixed
ramp-kits/autism,fetch_atlas_basc_multiscale_2015,4,0.8,mixed
ramp-kits/autism,fetch_atlas_msdl,1,0.8,mixed
ramp-kits/autism,fetch_atlas_harvard_oxford,1,0.8,mixed
ramp-kits/autism,fetch_atlas_craddock_2012,1,0.8,mixed
ramp-kits/autism,fetch_coords_power_2011,1,0.8,mixed
viscog-cmu/blauch_imaging_neuro_2025,new_img_like,3,0.8.1,python
viscog-cmu/blauch_imaging_neuro_2025,load_surf_data,6,0.8.1,python
dharmatarha/pub_pagb,index_img,4,,python
dharmatarha/pub_pagb,resample_to_img,1,,python
dharmatarha/pub_pagb,math_img,3,,python
dharmatarha/pub_pagb,NiftiLabelsMasker,2,,python
dharmatarha/pub_pagb,load_img,5,,python
dharmatarha/pub_pagb,resample_img,2,,python
dharmatarha/pub_pagb,smooth_img,1,,python
dharmatarha/pub_pagb,apply_mask,2,,python
dharmatarha/pub_pagb,new_img_like,2,,python
dharmatarha/pub_pagb,clean_img,1,,python
dharmatarha/autoafids_prep,resample_img,1,several_versions_detected,python
dharmatarha/hypercodes,load_img,38,,mixed
dharmatarha/hypercodes,resample_img,7,,mixed
dharmatarha/hypercodes,NiftiMasker,22,,mixed
dharmatarha/hypercodes,vol_to_surf,13,,mixed
dharmatarha/hypercodes,view_surf,12,,mixed
dharmatarha/hypercodes,fetch_surf_fsaverage,6,,mixed
dharmatarha/hypercodes,fetch_atlas_harvard_oxford,2,,mixed
dharmatarha/hypercodes,NiftiLabelsMasker,2,,mixed
dharmatarha/hypercodes,fetch_surf_fsaverage5,1,,mixed
dharmatarha/hypercodes,plot_surf_stat_map,1,,mixed
dharmatarha/hypercodes,plot_roi,4,,mixed
dharmatarha/hypercodes,plot_stat_map,9,,mixed
dharmatarha/hypercodes,load_mni152_brain_mask,6,,mixed
BTajini/augfmri,fetch_neurovault_ids,1,0.0.0,python
BTajini/augfmri,NiftiMasker,2,0.0.0,python
BTajini/augfmri,check_niimg,1,0.0.0,python
BTajini/augfmri,_get_dataset_dir,1,0.0.0,python
BTajini/augfmri,_fetch_files,2,0.0.0,python
qiuhanspace/Dynamic-Decoding-Pipeline,load_img,2,0.0.0,python
qiuhanspace/Dynamic-Decoding-Pipeline,new_img_like,4,0.0.0,python
qiuhanspace/Dynamic-Decoding-Pipeline,get_data,4,0.0.0,python
qiuhanspace/Dynamic-Decoding-Pipeline,high_variance_confounds,1,0.0.0,python
qiuhanspace/Dynamic-Decoding-Pipeline,check_niimg,1,0.0.0,python
qiuhanspace/Dynamic-Decoding-Pipeline,make_first_level_design_matrix,2,0.0.0,python
qiuhanspace/Dynamic-Decoding-Pipeline,FirstLevelModel,1,0.0.0,python
qiuhanspace/Dynamic-Decoding-Pipeline,plot_design_matrix,1,0.0.0,python
qiuhanspace/Dynamic-Decoding-Pipeline,plot_contrast_matrix,1,0.0.0,python
qiuhanspace/Dynamic-Decoding-Pipeline,compute_fixed_effects,1,0.0.0,python
qiuhanspace/Dynamic-Decoding-Pipeline,concat_imgs,1,0.0.0,python
qiuhanspace/Dynamic-Decoding-Pipeline,mean_img,1,0.0.0,python
qiuhanspace/Dynamic-Decoding-Pipeline,math_img,1,0.0.0,python
qiuhanspace/Dynamic-Decoding-Pipeline,plot_stat_map,2,0.0.0,python
Brainhack-Donostia/ica-aroma-org,fetch_development_fmri,2,0.0.0,mixed
Brainhack-Donostia/ica-aroma-org,index_img,2,0.0.0,mixed
Brainhack-Donostia/ica-aroma-org,concat_imgs,1,0.0.0,mixed
Brainhack-Donostia/ica-aroma-org,math_img,2,0.0.0,mixed
Brainhack-Donostia/ica-aroma-org,apply_mask,4,0.0.0,mixed
Brainhack-Donostia/ica-aroma-org,unmask,2,0.0.0,mixed
tsb46/fmri-findviz,unmask,1,several_versions_detected,python
tsb46/fmri-findviz,apply_mask,1,several_versions_detected,python
tsb46/fmri-findviz,compute_regressor,2,several_versions_detected,python
tsb46/fmri-findviz,reorder_img,3,several_versions_detected,python
tsb46/fmri-findviz,butterworth,1,several_versions_detected,python
tsb46/fmri-findviz,smooth_img,1,several_versions_detected,python
tsb46/fmri-findviz,index_img,1,several_versions_detected,python
svennikue/multiple_clocks_repo,load_img,32,0.10.2,mixed
svennikue/multiple_clocks_repo,new_img_like,1,0.10.2,mixed
svennikue/multiple_clocks_repo,plot_stat_map,1,0.10.2,mixed
svennikue/multiple_clocks_repo,_apply_mask_and_get_affinity,1,0.10.2,mixed
svennikue/multiple_clocks_repo,fetch_surf_fsaverage,2,0.10.2,mixed
svennikue/multiple_clocks_repo,vol_to_surf,2,0.10.2,mixed
svennikue/multiple_clocks_repo,load_surf_mesh,2,0.10.2,mixed
svennikue/multiple_clocks_repo,plot_surf_stat_map,2,0.10.2,mixed
svennikue/multiple_clocks_repo,show,2,0.10.2,mixed
svennikue/multiple_clocks_repo,NiftiMasker,1,0.10.2,mixed
svennikue/multiple_clocks_repo,fetch_haxby,1,0.10.2,mixed
svennikue/multiple_clocks_repo,index_img,1,0.10.2,mixed
svennikue/multiple_clocks_repo,search_light,1,0.10.2,mixed
PSYMARKER/leida-python,view_connectome,1,0.9.1,python
PSYMARKER/leida-python,view_markers,1,0.9.1,python
PSYMARKER/leida-python,NiftiLabelsMasker,3,0.9.1,python
PSYMARKER/leida-python,view_img_on_surf,1,0.9.1,python
PSYMARKER/leida-python,fetch_surf_fsaverage,2,0.9.1,python
PSYMARKER/leida-python,vol_to_surf,5,0.9.1,python
PSYMARKER/leida-python,plot_surf_stat_map,2,0.9.1,python
PSYMARKER/leida-python,plot_connectome,3,0.9.1,python
PSYMARKER/leida-python,clean,1,0.9.1,python
henrymj/Self_Regulation_Ontology_fMRI,fetch_atlas_yeo_2011,3,0.8.0,mixed
henrymj/Self_Regulation_Ontology_fMRI,NiftiLabelsMasker,19,0.8.0,mixed
henrymj/Self_Regulation_Ontology_fMRI,mean_img,14,0.8.0,mixed
henrymj/Self_Regulation_Ontology_fMRI,new_img_like,8,0.8.0,mixed
henrymj/Self_Regulation_Ontology_fMRI,math_img,17,0.8.0,mixed
henrymj/Self_Regulation_Ontology_fMRI,plot_stat_map,9,0.8.0,mixed
henrymj/Self_Regulation_Ontology_fMRI,plot_img,31,0.8.0,mixed
henrymj/Self_Regulation_Ontology_fMRI,resampling,2,0.8.0,mixed
henrymj/Self_Regulation_Ontology_fMRI,_apply_mask_and_get_affinity,2,0.8.0,mixed
henrymj/Self_Regulation_Ontology_fMRI,concat_imgs,8,0.8.0,mixed
henrymj/Self_Regulation_Ontology_fMRI,view_img_on_surf,2,0.8.0,mixed
henrymj/Self_Regulation_Ontology_fMRI,plot_prob_atlas,4,0.8.0,mixed
henrymj/Self_Regulation_Ontology_fMRI,plot_roi,6,0.8.0,mixed
henrymj/Self_Regulation_Ontology_fMRI,smooth_img,3,0.8.0,mixed
henrymj/Self_Regulation_Ontology_fMRI,load_img,8,0.8.0,mixed
henrymj/Self_Regulation_Ontology_fMRI,plot_glass_brain,3,0.8.0,mixed
henrymj/Self_Regulation_Ontology_fMRI,CanICA,2,0.8.0,mixed
henrymj/Self_Regulation_Ontology_fMRI,fetch_atlas_smith_2009,2,0.8.0,mixed
henrymj/Self_Regulation_Ontology_fMRI,fetch_atlas_harvard_oxford,1,0.8.0,mixed
henrymj/Self_Regulation_Ontology_fMRI,resample_to_img,1,0.8.0,mixed
henrymj/Self_Regulation_Ontology_fMRI,apply_mask,1,0.8.0,mixed
henrymj/Self_Regulation_Ontology_fMRI,resample_img,1,0.8.0,mixed
henrymj/Self_Regulation_Ontology_fMRI,NiftiMapsMasker,1,0.8.0,mixed
henrymj/edge_glm,FirstLevelModel,4,0.9,mixed
henrymj/edge_glm,fetch_surf_fsaverage,4,0.9,mixed
henrymj/edge_glm,load_surf_data,5,0.9,mixed
henrymj/edge_glm,vol_to_surf,5,0.9,mixed
henrymj/edge_glm,plot_surf_stat_map,5,0.9,mixed
henrymj/edge_glm,NiftiLabelsMasker,4,0.9,mixed
henrymj/edge_glm,make_first_level_design_matrix,2,0.9,mixed
henrymj/edge_glm,RegressionResults,1,0.9,mixed
henrymj/edge_glm,_check_events_file_uses_tab_separators,1,0.9,mixed
henrymj/edge_glm,_check_run_tables,3,0.9,mixed
henrymj/edge_glm,run_glm,4,0.9,mixed
henrymj/edge_glm,SimpleRegressionResults,2,0.9,mixed
henrymj/edge_glm,expression_to_contrast_vector,1,0.9,mixed
henrymj/edge_glm,_compute_fixed_effect_contrast,1,0.9,mixed
henrymj/edge_glm,_check_first_level_contrast,1,0.9,mixed
henrymj/edge_glm,_get_con_val,1,0.9,mixed
henrymj/edge_glm,_check_output_type,1,0.9,mixed
henrymj/edge_glm,_check_effect_maps,1,0.9,mixed
henrymj/edge_glm,compute_contrast,2,0.9,mixed
ci2c/code,CanICA,2,,notebook
ci2c/code,load_img,2,,notebook
ci2c/code,plot_prob_atlas,2,,notebook
ci2c/code,iter_img,2,,notebook
ci2c/code,plot_stat_map,2,,notebook
ci2c/code,show,2,,notebook
brainhack-vandy/NeuroPreprocessing,fetch_atlas_schaefer_2018,1,0.0.0,python
brainhack-vandy/NeuroPreprocessing,load_img,2,0.0.0,python
brainhack-vandy/NeuroPreprocessing,ConnectivityMeasure,1,0.0.0,python
Dhananjhay/hipputils,plot_roi,3,0.0.0,python
Dhananjhay/hipputils,plot_anat,1,0.0.0,python
Dhananjhay/hipputils,plot,1,0.0.0,python
anixtt/ASD-detection,ConnectivityMeasure,2,0.10.3,python
Kaushal22106045/Autism-Detection,glover_hrf,1,,notebook
Kaushal22106045/Autism-Detection,fetch_icbm152_brain_gm_mask,1,,notebook
Kaushal22106045/Autism-Detection,load_img,1,,notebook
Kaushal22106045/Autism-Detection,fetch_development_fmri,1,,notebook
Kaushal22106045/Autism-Detection,mean_img,1,,notebook
Kaushal22106045/Autism-Detection,view_img,1,,notebook
Kaushal22106045/Autism-Detection,fetch_atlas_msdl,1,,notebook
Kaushal22106045/Autism-Detection,plot_prob_atlas,1,,notebook
Kaushal22106045/Autism-Detection,NiftiMapsMasker,1,,notebook
Kaushal22106045/Autism-Detection,ConnectivityMeasure,1,,notebook
Kaushal22106045/Autism-Detection,plot_matrix,1,,notebook
projetonaahs/NPA,fetch_adhd,2,,python
projetonaahs/NPA,fetch_atlas_msdl,3,,python
projetonaahs/NPA,NiftiMapsMasker,3,,python
projetonaahs/NPA,ConnectivityMeasure,3,,python
projetonaahs/NPA,plot_connectome,2,,python
projetonaahs/NPA,fetch_abide_pcp,1,,python
LarryUESTC/GATE,ConnectivityMeasure,3,0.8.1,python
anubratabhowmick/Linear_Stress_Resilience_Biomarkers,plot_roi,3,,python
anubratabhowmick/Linear_Stress_Resilience_Biomarkers,show,2,,python
madhu102938/fyp_sem8,fetch_atlas_aal,6,,notebook
madhu102938/fyp_sem8,NiftiLabelsMasker,4,,notebook
madhu102938/fyp_sem8,ConnectivityMeasure,2,,notebook
madhu102938/fyp_sem8,load_img,5,,notebook
DaniilRein/big_project,load_img,1,0.0.0,python
DaniilRein/big_project,FirstLevelModel,1,0.0.0,python
DaniilRein/big_project,SecondLevelModel,1,0.0.0,python
DaniilRein/big_project,index_img,1,0.0.0,python
DaniilRein/big_project,resample_img,1,0.0.0,python
DaniilRein/big_project,plot_stat_map,1,0.0.0,python
CoAxLab/dynamic-hr,load_img,15,,mixed
CoAxLab/dynamic-hr,math_img,2,,mixed
CoAxLab/dynamic-hr,FirstLevelModel,2,,mixed
CoAxLab/dynamic-hr,apply_mask,8,,mixed
CoAxLab/dynamic-hr,unmask,3,,mixed
CoAxLab/dynamic-hr,clean,1,,mixed
CoAxLab/dynamic-hr,resample_to_img,1,,mixed
CoAxLab/cofluctuating-task-connectivity,load_img,35,0.7.0,mixed
CoAxLab/cofluctuating-task-connectivity,_cmap_d,2,0.7.0,mixed
CoAxLab/cofluctuating-task-connectivity,SecondLevelModel,5,0.7.0,mixed
CoAxLab/cofluctuating-task-connectivity,new_img_like,12,0.7.0,mixed
CoAxLab/cofluctuating-task-connectivity,plot_img,1,0.7.0,mixed
CoAxLab/cofluctuating-task-connectivity,load_mni152_template,1,0.7.0,mixed
CoAxLab/cofluctuating-task-connectivity,concat_imgs,2,0.7.0,mixed
CoAxLab/cofluctuating-task-connectivity,plot_glass_brain,3,0.7.0,mixed
CoAxLab/cofluctuating-task-connectivity,index_img,4,0.7.0,mixed
CoAxLab/cofluctuating-task-connectivity,plot_roi,1,0.7.0,mixed
CoAxLab/cofluctuating-task-connectivity,compute_regressor,5,0.7.0,mixed
CoAxLab/cofluctuating-task-connectivity,find_parcellation_cut_coords,1,0.7.0,mixed
CoAxLab/cofluctuating-task-connectivity,plot_connectome,2,0.7.0,mixed
CoAxLab/cofluctuating-task-connectivity,NiftiLabelsMasker,5,0.7.0,mixed
CoAxLab/cofluctuating-task-connectivity,NiftiSpheresMasker,1,0.7.0,mixed
CoAxLab/cofluctuating-task-connectivity,NiftiMasker,1,0.7.0,mixed
CoAxLab/cofluctuating-task-connectivity,first_level,4,0.7.0,mixed
CoAxLab/cofluctuating-task-connectivity,FirstLevelModel,5,0.7.0,mixed
CoAxLab/cofluctuating-task-connectivity,make_first_level_design_matrix,4,0.7.0,mixed
CoAxLab/fmri_decoding,NiftiMasker,3,,python
CoAxLab/fmri_decoding,fetch_neurovault,1,,python
CoAxLab/fmri_decoding,resample_to_img,1,,python
CoAxLab/fmri_decoding,plot_glass_brain,2,,python
CoAxLab/fmri_decoding,plot_stat_map,2,,python
neuroneural/corticalflow_fork,plot_roi,11,,python
neuroneural/corticalflow_fork,plot_img,17,,python
neuroneural/corticalflow_fork,plot_anat,3,,python
neuroneural/corticalflow_fork,show,9,,python
