name,last_commit,versions,extracted_version,import_counts,function_counts,n_python_file,n_notebook,has_version,has_imports,use_imports,include,user,repo,content,duplicated_repo
qianglisinoeusa/myowncode,2017-12-15,[],n/a,"{'masking': 9, 'input_data': 16, 'datasets': 12, 'image': 23, 'connectome': 4, 'plotting': 16, 'decoding': 1, 'regions': 1}","{'compute_epi_mask': 4, 'masking': 6, 'apply_mask': 2, 'fetch_atlas_harvard_oxford': 4, 'datasets': 12, 'resample_to_img': 5, 'NiftiLabelsMasker': 4, 'ConnectivityMeasure': 4, 'fetch_haxby': 6, 'plot_roi': 18, 'plotting': 18, 'NiftiMasker': 10, 'show': 14, 'plot_stat_map': 7, 'mean_img': 3, 'image': 3, 'load_img': 7, 'fetch_surf_fsaverage5': 1, 'plot_glass_brain': 1, 'threshold_img': 3, 'index_img': 5, 'NiftiSpheresMasker': 1, 'input_data': 1, 'compute_background_mask': 3, 'new_img_like': 1, 'plot_img': 1, 'connected_regions': 1, 'plot_prob_atlas': 1, 'fetch_atlas_msdl': 1, 'NiftiMapsMasker': 1, 'plot_connectome': 1, 'plot_anat': 1}",23,1,False,True,True,True,qianglisinoeusa,myowncode,mixed,False
jihoonkim2100/nnpp,2022-02-08,[],n/a,"{'image': 2, 'input_data': 2, 'plotting': 2}","{'reorder_img': 2, 'image': 2, 'NiftiMasker': 2, 'plot_anat': 2}",1,1,False,True,True,True,jihoonkim2100,nnpp,mixed,False
Catosine/CytoBrain,2023-05-30,"[{'file': 'requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'environment.yml', 'version': '  - nilearn=0.10.0=pyhd8ed1ab_0\n', 'extracted_version': '0.10.0'}]",0.10.0,n/a,n/a,0,0,True,False,False,True,Catosine,CytoBrain,mixed,False
shreyaspadhy/easyhcp,2018-08-16,"[{'file': 'requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'setup.py', 'version': None, 'extracted_version': None}, {'file': 'setup.cfg', 'version': None, 'extracted_version': None}]",n/a,{'plotting': 1},{'plot_stat_map': 1},0,1,False,True,True,True,shreyaspadhy,easyhcp,notebook,False
DSI-Capstone-FS9/ABCD-MRI,2019-12-25,[],n/a,"{'plotting': 9, 'image': 3}","{'plot_epi': 1, 'plotting': 34, 'show': 17, 'plot_anat': 14, 'plot_img': 2, 'image': 29, 'nilearn': 29}",0,9,False,True,True,True,DSI-Capstone-FS9,ABCD-MRI,notebook,False
danjgale/surfplot,2024-08-18,"[{'file': 'requirements.txt', 'version': 'nilearn>=0.7.0\n', 'extracted_version': '0.7.0'}, {'file': 'docs/requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'setup.py', 'version': None, 'extracted_version': None}]",0.7.0,"{'datasets': 3, 'plotting': 3}","{'fetch_neurovault_ids': 3, '_cmap_d': 3}",2,1,True,True,True,True,danjgale,surfplot,mixed,False
danjgale/psyc-917,2025-01-02,"[{'file': 'requirements.txt', 'version': 'nilearn>=0.11.0\n', 'extracted_version': '0.11.0'}]",0.11.0,"{'maskers': 4, 'plotting': 9, 'image': 6, 'glm': 3, 'datasets': 2, 'connectome': 1, 'reporting': 1, 'input_data': 1}","{'plot_roi': 6, 'NiftiMasker': 3, 'resample_to_img': 3, 'image': 5, 'MultiNiftiMasker': 2, 'smooth_img': 1, 'index_img': 4, 'plot_anat': 5, 'FirstLevelModel': 2, 'plot_design_matrix': 1, 'view_img': 8, 'plotting': 20, 'fetch_atlas_schaefer_2018': 2, 'NiftiLabelsMasker': 1, 'ConnectivityMeasure': 1, 'plot_matrix': 12, 'math_img': 1, 'SecondLevelModel': 1, 'plot_contrast_matrix': 1, 'threshold_stats_img': 4, 'plot_stat_map': 1, 'get_clusters_table': 1, 'clean_img': 3}",0,10,True,True,True,True,danjgale,psyc-917,notebook,False
ZviBaratz/brainprint,2023-01-27,"[{'file': 'pyproject.toml', 'version': None, 'extracted_version': None}, {'file': 'setup.cfg', 'version': '0.0.0', 'extracted_version': '0.0.0'}]",0.0.0,"{'datasets': 5, 'image': 1, 'plotting': 2}","{'load_mni152_template': 1, 'resample_to_img': 1, 'fetch_atlas_destrieux_2009': 2, 'datasets': 6, 'fetch_atlas_surf_destrieux': 2, 'fetch_surf_fsaverage': 2, 'view_surf': 2, 'plotting': 2}",3,1,True,True,True,True,ZviBaratz,brainprint,mixed,False
ZviBaratz/brain_profile,2019-01-20,"[{'file': 'Pipfile', 'version': 'nilearn = ""*""\n', 'extracted_version': '0.0.0'}, {'file': 'Pipfile.lock', 'version': '        ""nilearn"": {\n', 'extracted_version': '0.0.0'}]",0.0.0,n/a,n/a,0,0,True,False,False,True,ZviBaratz,brain_profile,mixed,False
Tubbz-alt/neural-enhancer,2019-09-13,"[{'file': 'requirements.txt', 'version': 'nilearn==0.5.2\n', 'extracted_version': '0.5.2'}]",0.5.2,n/a,n/a,0,0,True,False,False,True,Tubbz-alt,neural-enhancer,mixed,False
rajasg/asd_project,2021-05-03,"[{'file': 'requirements.txt', 'version': 'nilearn', 'extracted_version': '0.0.0'}]",0.0.0,"{'datasets': 1, 'plotting': 1, 'masking': 1, 'image': 1, 'decomposition': 1, 'connectome': 1, 'input_data': 1, 'regions': 1}","{'datasets': 2, 'nilearn': 13, 'decomposition': 1, 'plotting': 11, 'regions': 1, 'find_probabilistic_atlas_cut_coords': 1, 'connectome': 1, 'plot_connectome': 2}",0,1,True,True,True,True,rajasg,asd_project,notebook,False
zhenfu-wen01/sleep_loss_signature,2025-02-13,[],n/a,"{'connectome': 5, 'plotting': 5, 'image': 3, 'input_data': 1}","{'vec_to_sym_matrix': 6, 'connectome': 6, 'NiftiLabelsMasker': 1}",0,5,False,True,True,True,zhenfu-wen01,sleep_loss_signature,notebook,False
u-brite/ImageNomeR,2022-08-11,"[{'file': 'setup.py', 'version': None, 'extracted_version': None}]",n/a,"{'image': 2, 'plotting': 1}","{'load_img': 4, 'image': 15, 'index_img': 4, 'iter_img': 1, 'plot_stat_map': 4, 'plotting': 4, 'resample_to_img': 3, 'math_img': 3}",0,2,False,True,True,True,u-brite,ImageNomeR,notebook,False
matthewmiglio/pdf2readable,2024-08-05,"[{'file': 'pyproject.toml', 'version': None, 'extracted_version': None}, {'file': 'poetry.lock', 'version': 'all = [""GitPython"", ""black"", ""codecov"", ""coverage (<5)"", ""datalad"", ""dipy"", ""duecredit"", ""fuzzywuzzy"", ""ipython"", ""matplotlib"", ""nbsphinx"", ""nilearn"", ""nipy"", ""nitime"", ""paramiko"", ""psutil (>=5.0)"", ""pybids (>=0.7.0)"", ""pytest"", ""pytest-cov"", ""pytest-doctestplus"", ""pytest-env"", ""pytest-timeout"", ""sphinx"", ""sphinx (>=2.1.2)"", ""sphinx-argparse"", ""sphinxcontrib-apidoc"", ""xvfbwrapper""]\n', 'extracted_version': '0.0.0'}]",0.0.0,n/a,n/a,0,0,True,False,False,True,matthewmiglio,pdf2readable,mixed,False
Transconnectome/TVB,2022-09-25,[],n/a,"{'plotting': 1, 'datasets': 1, 'input_data': 1}","{'plot_matrix': 1, 'plotting': 1, 'fetch_development_fmri': 1, 'datasets': 2, 'fetch_atlas_harvard_oxford': 1, 'NiftiLabelsMasker': 3}",0,2,False,True,True,True,Transconnectome,TVB,notebook,False
Transconnectome/divfreqBERT,2024-08-20,"[{'file': 'requirements.txt', 'version': 'nilearn==0.10.2\n', 'extracted_version': '0.10.2'}]",0.10.2,"{'input_data': 2, 'plotting': 1}","{'NiftiLabelsMasker': 2, 'input_data': 2, 'find_parcellation_cut_coords': 1, 'plotting': 4, 'view_connectome': 3}",2,1,True,True,True,True,Transconnectome,divfreqBERT,mixed,False
sequana/pacbio_qc,2023-07-07,"[{'file': 'requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'sequana_pipelines/pacbio_qc/requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'setup.py', 'version': None, 'extracted_version': None}, {'file': 'setup.cfg', 'version': None, 'extracted_version': None}, {'file': 'environment.yml', 'version': None, 'extracted_version': None}]",n/a,n/a,n/a,0,0,False,False,False,False,sequana,pacbio_qc,mixed,False
sequana/sequana_sphinxext,2021-11-24,"[{'file': 'requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'setup.py', 'version': None, 'extracted_version': None}]",n/a,n/a,n/a,0,0,False,False,False,False,sequana,sequana_sphinxext,mixed,False
97aditi/CFAD,2021-07-12,"[{'file': 'environment.yml', 'version': '    - nilearn==0.6.2\n', 'extracted_version': '0.6.2'}]",0.6.2,"{'datasets': 1, 'input_data': 1}","{'fetch_haxby': 1, 'datasets': 1, 'NiftiMasker': 1}",1,0,True,True,True,True,97aditi,CFAD,python,False
behinger/fmri_compareAtlas,2020-07-16,[],n/a,{'surface': 1},n/a,0,1,False,True,False,True,behinger,fmri_compareAtlas,notebook,False
goghfan/DDNet,2023-11-25,"[{'file': 'requirements.txt', 'version': 'nilearn==0.10.0\n', 'extracted_version': '0.10.0'}]",0.10.0,{'image': 2},"{'load_img': 2, 'resample_to_img': 1}",2,0,True,True,True,True,goghfan,DDNet,python,False
vkurth14/Brain-regions-associated-with-happiness,2024-11-27,[],n/a,"{'plotting': 1, 'image': 1}","{'load_img': 2, 'image': 2, 'plot_stat_map': 1, 'plotting': 1}",0,1,False,True,True,True,vkurth14,Brain-regions-associated-with-happiness,notebook,False
drewwint/MUD_study,2024-08-12,[],n/a,"{'image': 2, 'plotting': 1, 'glm': 1}","{'image': 8, 'nilearn': 8, 'FirstLevelModel': 1}",2,0,False,True,True,True,drewwint,MUD_study,python,False
batmanlab/HA-GAN,2025-01-04,"[{'file': 'environment.yml', 'version': '  - nilearn=0.9.1=pyhd8ed1ab_0\n', 'extracted_version': '0.9.1'}]",0.9.1,{'plotting': 1},"{'plot_img': 3, 'plotting': 3}",1,0,True,True,True,True,batmanlab,HA-GAN,python,False
chrisfoulon/BCBlib,2024-08-22,"[{'file': 'setup.py', 'version': ""    install_requires=['nibabel>=3', 'numpy', 'six', 'scipy', 'nilearn', 'scikit-learn',\n"", 'extracted_version': '0.0.0'}]",0.0.0,"{'image': 4, 'plotting': 3, 'regions': 1, 'masking': 1}","{'concat_imgs': 1, 'resample_to_img': 1, 'math_img': 4, 'plot_roi': 2, 'image': 6, 'connected_regions': 2, 'resample_img': 1, 'load_img': 2, 'plotting': 1, 'compute_multi_background_mask': 1, 'nilearn': 2, 'threshold_img': 1, 'intersect_masks': 1, 'plot_stat_map': 2}",4,1,True,True,True,True,chrisfoulon,BCBlib,mixed,False
bilgelm/neurosynth-web,2024-02-15,"[{'file': 'requirements.txt', 'version': 'nilearn==0.5.2\n', 'extracted_version': '0.5.2'}, {'file': 'setup.py', 'version': None, 'extracted_version': None}]",0.5.2,{'image': 1},{'resample_img': 1},1,0,True,True,True,True,bilgelm,neurosynth-web,python,False
bilgelm/dynamicpet,2025-03-20,"[{'file': 'docs/requirements.txt', 'version': 'nilearn\n', 'extracted_version': '0.0.0'}, {'file': 'pyproject.toml', 'version': None, 'extracted_version': None}, {'file': 'poetry.lock', 'version': 'name = ""nilearn""\n', 'extracted_version': '0.0.0'}]",0.0.0,"{'plotting': 8, 'image': 8, 'masking': 4}","{'plot_anat': 14, 'plotting': 4, 'index_img': 6, 'compute_background_mask': 4, 'threshold_img': 4}",4,4,True,True,True,True,bilgelm,dynamicpet,mixed,False
bilgelm/siibra-python,2025-03-27,"[{'file': 'requirements.txt', 'version': 'nilearn\n', 'extracted_version': '0.0.0'}, {'file': 'config_schema/requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'setup.py', 'version': '        ""nilearn"",\n', 'extracted_version': '0.0.0'}]",0.0.0,"{'image': 5, 'plotting': 18}","{'resample_to_img': 2, 'plot_roi': 9, 'plotting': 41, 'plot_stat_map': 2, 'view_img': 8, 'plot_connectome': 1, 'view_connectome': 1, 'view_img_on_surf': 1, 'plot_anat': 1, 'plot_img': 5, 'view_surf': 5, 'plot_glass_brain': 7, 'smooth_img': 1, 'image': 10, 'math_img': 1, 'resample_img': 2, 'dataobj': 1, 'fetch': 1, 'space': 1, 'plot_matrix': 1}",22,0,True,True,True,True,bilgelm,siibra-python,python,True
bilgelm/bids-hcp,2023-07-20,"[{'file': 'pyproject.toml', 'version': None, 'extracted_version': None}, {'file': 'poetry.lock', 'version': None, 'extracted_version': None}]",n/a,n/a,n/a,0,0,False,False,False,False,bilgelm,bids-hcp,mixed,True
jakubkopal/bayesian_stroke,2024-04-18,[],n/a,"{'datasets': 13, 'image': 7, 'signal': 3, 'input_data': 5, 'plotting': 4, 'surface': 4}","{'fetch_atlas_harvard_oxford': 10, 'datasets': 10, 'resample_to_img': 8, 'NiftiLabelsMasker': 2, 'load_img': 2, 'image': 7, 'math_img': 4, 'mean_img': 1}",0,6,False,True,True,True,jakubkopal,bayesian_stroke,notebook,False
jakubkopal/CNV-convergence,2024-11-12,[],n/a,"{'datasets': 3, 'plotting': 1, 'input_data': 3}","{'fetch_surf_fsaverage': 1, 'datasets': 9, 'fetch_atlas_schaefer_2018': 8, 'NiftiLabelsMasker': 5, 'plot_glass_brain': 1, 'plotting': 1}",3,0,False,True,True,True,jakubkopal,CNV-convergence,python,False
ryraut/arousal_dynamics,2025-02-18,"[{'file': 'requirements.txt', 'version': 'nilearn\n', 'extracted_version': '0.0.0'}, {'file': 'environment.yml', 'version': '      - nilearn\n', 'extracted_version': '0.0.0'}]",0.0.0,{'plotting': 2},{'_cmap_d': 2},0,2,True,True,True,True,ryraut,arousal_dynamics,notebook,False
mayajas/prf-workflow,2024-09-18,"[{'file': 'requirements.txt', 'version': 'nilearn\n', 'extracted_version': '0.0.0'}, {'file': 'setup.py', 'version': None, 'extracted_version': None}]",0.0.0,"{'surface': 1, 'signal': 1}","{'load_surf_mesh': 2, 'surface': 2, 'clean': 3, 'signal': 3}",1,0,True,True,True,True,mayajas,prf-workflow,python,False
jdammers/jumeg,2023-04-14,"[{'file': 'setup.py', 'version': None, 'extracted_version': None}]",n/a,"{'plotting': 10, 'image': 1, '_utils': 5}","{'_MNI152Template': 1, 'plot_stat_map': 2, 'plotting': 8, 'index_img': 4, '_load_anat': 2, 'check_niimg_4d': 2, '_get_colorbar_and_data_ranges': 2, '_safe_get_data': 2, 'check_niimg_3d': 2, '_plot_img_with_bg': 2, 'plot_connectome': 5, 'show': 1}",6,0,False,True,True,True,jdammers,jumeg,python,False
rxxxxxxb/neuroimaging-preprocessing,2025-02-12,[],n/a,n/a,n/a,0,0,False,False,False,False,rxxxxxxb,neuroimaging-preprocessing,mixed,False
rxxxxxxb/nnunet-docker-env,2025-02-18,"[{'file': 'requirements.txt', 'version': 'nilearn==0.11.0\n', 'extracted_version': '0.11.0'}]",0.11.0,n/a,n/a,0,0,True,False,False,True,rxxxxxxb,nnunet-docker-env,mixed,False
fmorfini/publications,2025-03-09,[],n/a,{'plotting': 1},"{'plot_roi': 2, 'plotting': 2}",0,1,False,True,True,True,fmorfini,publications,notebook,False
bcottman/NLP,2020-08-17,"[{'file': 'requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'docker/stage/requirements.txt', 'version': 'nilearn==0.5.0\n', 'extracted_version': '0.5.0'}, {'file': 'docker/test/requirements.txt', 'version': 'nilearn==0.5.0\n', 'extracted_version': '0.5.0'}, {'file': 'docker/dev/requirements.txt', 'version': 'nilearn==0.5.0\n', 'extracted_version': '0.5.0'}, {'file': 'setup.py', 'version': None, 'extracted_version': None}, {'file': 'setup.cfg', 'version': None, 'extracted_version': None}]",0.5.0,n/a,n/a,0,0,True,False,False,True,bcottman,NLP,mixed,False
neuroimaging-data-science/ndslib,2024-10-05,"[{'file': 'pyproject.toml', 'version': None, 'extracted_version': None}, {'file': 'setup.py', 'version': None, 'extracted_version': None}, {'file': 'setup.cfg', 'version': '0.0.0', 'extracted_version': '0.0.0'}]",0.0.0,"{'plotting': 1, 'image': 1}","{'plot_roi': 1, 'new_img_like': 1, 'plot_stat_map': 1}",1,0,True,True,True,True,neuroimaging-data-science,ndslib,python,False
Abtinmy/Clustered-FL-BrainAGE,2023-10-26,"[{'file': 'requirements.txt', 'version': 'nilearn=0.10.0=pypi_0\n', 'extracted_version': '0.10.0'}]",0.10.0,n/a,n/a,0,0,True,False,False,True,Abtinmy,Clustered-FL-BrainAGE,mixed,False
sebnaze/OCD-Modeling,2025-04-03,"[{'file': 'doc/source/requirements.txt', 'version': 'nilearn == 0.8.*\n', 'extracted_version': '0.8'}, {'file': 'setup.py', 'version': ""                        'nilearn', \n"", 'extracted_version': '0.0.0'}, {'file': 'doc/source/setup.py', 'version': ""                        'nilearn', \n"", 'extracted_version': '0.0.0'}]",several_versions_detected,{'input_data': 1},{'NiftiMasker': 2},1,0,True,True,True,True,sebnaze,OCD-Modeling,python,False
haozhao1996/Geometric_ML_Neurology,2024-05-14,[],n/a,"{'datasets': 2, 'plotting': 2, 'input_data': 2, 'connectome': 2, 'image': 2}","{'fetch_abide_pcp': 2, 'datasets': 10, 'fetch_atlas_msdl': 2, 'fetch_atlas_allen_2011': 2, 'fetch_atlas_difumo': 4, 'ConnectivityMeasure': 4, 'NiftiMapsMasker': 4, 'plot_matrix': 4, 'plotting': 16, 'find_probabilistic_atlas_cut_coords': 4, 'plot_connectome': 4, 'index_img': 2, 'image': 2, 'plot_stat_map': 2, 'show': 2}",0,2,False,True,True,True,haozhao1996,Geometric_ML_Neurology,notebook,False
HelloUniversePyC/4-Word-Task-Preprocessing-and-ML-Analysis-Pipeline,2024-08-06,[],n/a,"{'plotting': 1, 'datasets': 1}","{'load_mni152_template': 1, 'datasets': 1, 'plot_glass_brain': 1, 'plotting': 3, 'plot_markers': 2}",0,1,False,True,True,True,HelloUniversePyC,4-Word-Task-Preprocessing-and-ML-Analysis-Pipeline,notebook,False
NeurodataWithoutBorders/nwbwidgets,2024-01-23,"[{'file': 'requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'binder/requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'docker/requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'pyproject.toml', 'version': None, 'extracted_version': None}, {'file': 'setup.py', 'version': '        ""human_electrodes"": [""nilearn"", ""trimesh""],\n', 'extracted_version': '0.0.0'}]",0.0.0,n/a,n/a,0,0,True,False,False,True,NeurodataWithoutBorders,nwbwidgets,mixed,False
ys-zong/MEDFAIR,2023-05-22,"[{'file': 'environment.yml', 'version': '    - nilearn==0.9.0\n', 'extracted_version': '0.9.0'}]",0.9.0,n/a,n/a,0,0,True,False,False,True,ys-zong,MEDFAIR,mixed,True
adswa/brainiak,2023-09-06,"[{'file': 'examples/factoranalysis/requirements.txt', 'version': 'nilearn\n', 'extracted_version': '0.0.0'}, {'file': 'examples/hyperparamopt/requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'examples/eventseg/requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'examples/reprsimil/requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'examples/searchlight/requirements.txt', 'version': 'nilearn\n', 'extracted_version': '0.0.0'}, {'file': 'examples/isc/requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'examples/utils/requirements.txt', 'version': None, 'extracted_version': None}, {'file': 'examples/funcalign/requirements.txt', 'version': 'nilearn\n', 'extracted_version': '0.0.0'}, {'file': 'pyproject.toml', 'version': None, 'extracted_version': None}, {'file': 'setup.py', 'version': None, 'extracted_version': None}, {'file': 'setup.cfg', 'version': None, 'extracted_version': None}]",0.0.0,"{'input_data': 5, 'image': 2, 'plotting': 3, 'datasets': 1}","{'NiftiMasker': 4, 'load_img': 2, 'plot_connectome': 5, 'plotting': 9, 'plot_glass_brain': 3, 'new_img_like': 3, 'MultiNiftiMasker': 1, 'fetch_atlas_basc_multiscale_2015': 1, 'plot_stat_map': 2}",4,3,True,True,True,True,adswa,brainiak,mixed,True
adswa/LUMEN,2025-02-23,[],n/a,"{'image': 3, 'input_data': 1}","{'load_img': 7, 'image': 17, 'nilearn': 8, 'new_img_like': 1, 'NiftiMasker': 1, 'index_img': 1, 'resample_img': 1}",3,0,False,True,True,True,adswa,LUMEN,python,True
mrahim/adni_rs_fmri_analysis,2015-07-30,[],n/a,"{'input_data': 7, 'plotting': 6, 'mass_univariate': 1, 'datasets': 4, 'image': 2, '_utils': 1, 'decomposition': 1}","{'MultiNiftiMasker': 2, 'randomized_parcellation_based_inference': 1, 'fetch_msdl_atlas': 4, 'NiftiMapsMasker': 4, 'plot_connectome': 1, 'index_img': 1, 'NiftiLabelsMasker': 1, 'is_spd': 1, 'plot_img': 1, 'CanICA': 1, 'plot_stat_map': 1, 'fetch_nyu_rest': 1, 'mean_img': 1, 'plot_epi': 1, 'NiftiMasker': 1}",10,0,False,True,True,True,mrahim,adni_rs_fmri_analysis,python,False
mrahim/posce,2019-04-15,"[{'file': 'setup.py', 'version': '        install_requires=[""nilearn""],\n', 'extracted_version': '0.0.0'}]",0.0.0,"{'connectome': 3, 'datasets': 2, 'input_data': 2, 'plotting': 2}","{'_geometric_mean': 1, '_map_eigenvalues': 4, 'sym_matrix_to_vec': 2, 'fetch_atlas_msdl': 2, 'fetch_cobre': 2, 'NiftiMapsMasker': 2, 'ConnectivityMeasure': 3, 'vec_to_sym_matrix': 2, 'plot_matrix': 5}",3,0,True,True,True,True,mrahim,posce,python,False
mrahim/nilearn_tutorials,2016-07-13,[],n/a,"{'datasets': 13, 'image': 12, 'masking': 1, 'decoding': 2, 'plotting': 13, 'input_data': 4, 'regions': 2, 'connectome': 2, '_utils': 1, 'decomposition': 1}","{'fetch_haxby': 3, 'index_img': 3, 'compute_epi_mask': 1, 'mean_img': 5, 'new_img_like': 2, 'SearchLight': 1, 'plot_stat_map': 18, 'SpaceNetClassifier': 2, 'fetch_adhd': 5, 'datasets': 14, 'image': 2, 'smooth_img': 1, 'plot_epi': 2, 'plotting': 46, 'load_mni152_template': 2, 'fetch_localizer_button_task': 4, 'resample_to_img': 1, 'load_img': 2, 'NiftiMasker': 1, 'plot_roi': 4, 'fetch_atlas_aal': 1, 'NiftiLabelsMasker': 1, 'NiftiSpheresMasker': 1, 'input_data': 1, 'fetch_localizer_contrasts': 1, 'threshold_img': 2, 'connected_regions': 2, 'plot_prob_atlas': 9, 'fetch_abide_pcp': 1, 'ConnectivityMeasure': 2, 'sym_to_vec': 2, 'plot_anat': 4, 'plot_glass_brain': 11, 'fetch_atlas_smith_2009': 1, 'check_niimg': 1, 'iter_img': 1, 'plot_connectome': 1, 'CanICA': 1, 'decomposition': 2, 'NiftiMapsMasker': 1, 'DictLearning': 1, 'RegionExtractor': 1}",0,6,False,True,True,True,mrahim,nilearn_tutorials,notebook,False
tevaughnshaw/autocorrelation,2024-08-10,[],n/a,{'plotting': 2},"{'plot_markers': 6, 'plotting': 6}",0,2,False,True,True,True,tevaughnshaw,autocorrelation,notebook,False
abelowska/skggmNets,2024-08-24,"[{'file': 'requirements.txt', 'version': 'nilearn==0.10.1\n', 'extracted_version': '0.10.1'}]",0.10.1,n/a,n/a,0,0,True,False,False,True,abelowska,skggmNets,mixed,False
abelowska/errorNet,2024-09-10,"[{'file': 'requirements.txt', 'version': 'nilearn==0.10.1\n', 'extracted_version': '0.10.1'}]",0.10.1,n/a,n/a,0,0,True,False,False,True,abelowska,errorNet,mixed,False
XinYangMTSU/A_Study_of_ASD_Classfication,2023-11-30,[],n/a,"{'connectome': 8, 'datasets': 12, 'input_data': 3, 'decomposition': 2, 'regions': 2, 'plotting': 1}","{'ConnectivityMeasure': 5, 'sym_matrix_to_vec': 5, 'fetch_abide_pcp': 9, 'fetch_coords_power_2011': 1, 'datasets': 3, 'NiftiSpheresMasker': 1, 'input_data': 1, 'DictLearning': 1, 'RegionExtractor': 2, 'fetch_atlas_basc_multiscale_2015': 2, 'NiftiLabelsMasker': 2, 'plot_stat_map': 1, 'show': 1, 'CanICA': 1}",1,9,False,True,True,True,XinYangMTSU,A_Study_of_ASD_Classfication,mixed,False
